"TIME","y6","u"
6.424380678,3.30225,0
6.424549781,3.30144,0
6.424887985,3.29981,0
6.425010438,3.29922,0
6.425010447,3.29922,0
6.425010467,3.29922,0
6.425010507,3.29922,0
6.425010587,3.29922,0
6.425010747,3.29922,0
6.425011067,3.29922,0
6.425011707,3.29921,0
6.425012897,3.29921,0
6.425014221,3.2992,0
6.425016868,3.29919,0
6.425022163,3.29916,0
6.425032753,3.29911,0
6.425053932,3.29901,0
6.42509629,3.29881,0
6.425181007,3.2984,0
6.425210437,3.29826,0
6.425210447,3.29826,0
6.425210467,3.29826,0
6.425210507,3.29826,0
6.425210587,3.29826,0
6.425210747,3.29826,0
6.425211067,3.29825,0
6.425211705,3.29825,0
6.425212897,3.29824,0
6.425214218,3.29824,0
6.42521686,3.29823,0
6.425222145,3.2982,0
6.425232713,3.29815,0
6.425253849,3.29805,0
6.425296122,3.29784,0
6.425380668,3.29744,0
6.42554976,3.29662,0
6.425887944,3.29499,0
6.426010437,3.2944,0
6.426010447,3.2944,0
6.426010467,3.2944,0
6.426010507,3.2944,0
6.426010587,3.2944,0
6.426010747,3.29439,0
6.426011067,3.29439,0
6.426011707,3.29439,0
6.426012897,3.29438,0
6.426014221,3.29438,0
6.426016868,3.29436,0
6.426022163,3.29434,0
6.426032751,3.29429,0
6.426053929,3.29419,0
6.426096285,3.29398,0
6.426180997,3.29357,0
6.426210438,3.29343,0
6.426210447,3.29343,0
6.426210467,3.29343,0
6.426210507,3.29343,0
6.426210587,3.29343,0
6.426210747,3.29343,0
6.426211067,3.29343,0
6.426211705,3.29342,0
6.426212897,3.29342,0
6.426214218,3.29341,0
6.42621686,3.2934,0
6.426222144,3.29337,0
6.426232712,3.29332,0
6.426253847,3.29322,0
6.426296117,3.29302,0
6.426380658,3.29261,0
6.42654974,3.29179,0
6.426887903,3.29015,0
6.427010437,3.28956,0
6.427010447,3.28956,0
6.427010467,3.28956,0
6.427010507,3.28956,0
6.427010587,3.28956,0
6.427010747,3.28956,0
6.427011067,3.28956,0
6.427011707,3.28955,0
6.427012897,3.28955,0
6.427014221,3.28954,0
6.427016868,3.28953,0
6.427022162,3.2895,0
6.42703275,3.28945,0
6.427053927,3.28935,0
6.42709628,3.28915,0
6.427180987,3.28874,0
6.427210437,3.28859,0
6.427210447,3.28859,0
6.427210467,3.28859,0
6.427210507,3.28859,0
6.427210587,3.28859,0
6.427210747,3.28859,0
6.427211067,3.28859,0
6.427211705,3.28859,0
6.427212897,3.28858,0
6.427214218,3.28857,0
6.42721686,3.28856,0
6.427222144,3.28854,0
6.427232711,3.28849,0
6.427253844,3.28838,0
6.427296112,3.28818,0
6.427380648,3.28777,0
6.427549719,3.28695,0
6.427887862,3.28531,0
6.428010438,3.28472,0
6.428010447,3.28472,0
6.428010467,3.28472,0
6.428010507,3.28472,0
6.428010587,3.28472,0
6.428010747,3.28471,0
6.428011067,3.28471,0
6.428011707,3.28471,0
6.428012897,3.2847,0
6.428014221,3.2847,0
6.428016868,3.28468,0
6.428022162,3.28466,0
6.428032749,3.28461,0
6.428053925,3.28451,0
6.428096275,3.2843,0
6.428180977,3.28389,0
6.428210437,3.28375,0
6.428210447,3.28375,0
6.428210467,3.28375,0
6.428210507,3.28375,0
6.428210587,3.28375,0
6.428210747,3.28374,0
6.428211067,3.28374,0
6.428211705,3.28374,0
6.428212898,3.28373,0
6.428214218,3.28373,0
6.42821686,3.28371,0
6.428222143,3.28369,0
6.428232709,3.28364,0
6.428253842,3.28354,0
6.428296107,3.28333,0
6.428380638,3.28292,0
6.428549699,3.2821,0
6.428887821,3.28046,0
6.429010437,3.27986,0
6.429010447,3.27986,0
6.429010467,3.27986,0
6.429010507,3.27986,0
6.429010587,3.27986,0
6.429010747,3.27986,0
6.429011067,3.27986,0
6.429011707,3.27986,0
6.429012897,3.27985,0
6.429014221,3.27984,0
6.429016867,3.27983,0
6.429022161,3.2798,0
6.429032748,3.27975,0
6.429053922,3.27965,0
6.42909627,3.27944,0
6.429180967,3.27903,0
6.429210438,3.27889,0
6.429210447,3.27889,0
6.429210467,3.27889,0
6.429210507,3.27889,0
6.429210587,3.27889,0
6.429210747,3.27889,0
6.429211067,3.27889,0
6.429211705,3.27888,0
6.429212898,3.27888,0
6.429214218,3.27887,0
6.42921686,3.27886,0
6.429222143,3.27883,0
6.429232708,3.27878,0
6.42925384,3.27868,0
6.429296102,3.27847,0
6.429380628,3.27806,0
6.429549679,3.27724,0
6.42988778,3.27559,0
6.430010438,3.275,0
6.430010447,3.275,0
6.430010467,3.275,0
6.430010507,3.275,0
6.430010587,3.275,0
6.430010747,3.275,0
6.430011067,3.27499,0
6.430011707,3.27499,0
6.430012897,3.27498,0
6.430014221,3.27498,0
6.430016867,3.27497,0
6.430022161,3.27494,0
6.430032747,3.27489,0
6.43005392,3.27478,0
6.430096266,3.27458,0
6.430180957,3.27417,0
6.430210437,3.27402,0
6.430210447,3.27402,0
6.430210467,3.27402,0
6.430210507,3.27402,0
6.430210587,3.27402,0
6.430210747,3.27402,0
6.430211067,3.27402,0
6.430211705,3.27402,0
6.430212898,3.27401,0
6.430214218,3.274,0
6.43021686,3.27399,0
6.430222142,3.27397,0
6.430232707,3.27391,0
6.430253837,3.27381,0
6.430296097,3.27361,0
6.430380618,3.27319,0
6.430549658,3.27237,0
6.43088774,3.27072,0
6.431010437,3.27012,0
6.431010447,3.27012,0
6.431010467,3.27012,0
6.431010507,3.27012,0
6.431010587,3.27012,0
6.431010747,3.27012,0
6.431011067,3.27012,0
6.431011707,3.27012,0
6.431012897,3.27011,0
6.431014221,3.2701,0
6.431016867,3.27009,0
6.43102216,3.27006,0
6.431032746,3.27001,0
6.431053917,3.26991,0
6.431096261,3.2697,0
6.431180947,3.26929,0
6.431210437,3.26915,0
6.431210447,3.26915,0
6.431210467,3.26915,0
6.431210507,3.26915,0
6.431210587,3.26915,0
6.431210747,3.26914,0
6.431211067,3.26914,0
6.431211705,3.26914,0
6.431212898,3.26913,0
6.431214218,3.26913,0
6.431216859,3.26911,0
6.431222142,3.26909,0
6.431232706,3.26904,0
6.431253835,3.26893,0
6.431296092,3.26873,0
6.431380608,3.26832,0
6.431549638,3.26749,0
6.4318877,3.26584,0
6.432010437,3.26524,0
6.432010447,3.26524,0
6.432010467,3.26524,0
6.432010507,3.26524,0
6.432010587,3.26524,0
6.432010747,3.26524,0
6.432011067,3.26524,0
6.432011707,3.26523,0
6.432012897,3.26523,0
6.432014221,3.26522,0
6.432016867,3.26521,0
6.43202216,3.26518,0
6.432032745,3.26513,0
6.432053915,3.26503,0
6.432096256,3.26482,0
6.432180938,3.2644,0
6.432210438,3.26426,0
6.432210447,3.26426,0
6.432210467,3.26426,0
6.432210507,3.26426,0
6.432210587,3.26426,0
6.432210747,3.26426,0
6.432211067,3.26426,0
6.432211705,3.26425,0
6.432212898,3.26425,0
6.432214218,3.26424,0
6.432216859,3.26423,0
6.432222141,3.2642,0
6.432232705,3.26415,0
6.432253832,3.26405,0
6.432296088,3.26384,0
6.432380598,3.26343,0
6.432549618,3.2626,0
6.43288766,3.26095,0
6.433010438,3.26034,0
6.433010447,3.26034,0
6.433010467,3.26034,0
6.433010507,3.26034,0
6.433010587,3.26034,0
6.433010747,3.26034,0
6.433011067,3.26034,0
6.433011707,3.26034,0
6.433012898,3.26033,0
6.433014221,3.26033,0
6.433016867,3.26031,0
6.433022159,3.26029,0
6.433032744,3.26024,0
6.433053913,3.26013,0
6.433096251,3.25992,0
6.433180928,3.25951,0
6.433210437,3.25936,0
6.433210447,3.25936,0
6.433210467,3.25936,0
6.433210507,3.25936,0
6.433210587,3.25936,0
6.433210747,3.25936,0
6.433211067,3.25936,0
6.433211705,3.25936,0
6.433212898,3.25935,0
6.433214218,3.25935,0
6.433216859,3.25933,0
6.433222141,3.25931,0
6.433232704,3.25926,0
6.43325383,3.25915,0
6.433296083,3.25895,0
6.433380588,3.25853,0
6.433549599,3.2577,0
6.43388762,3.25604,0
6.434010437,3.25544,0
6.434010447,3.25544,0
6.434010467,3.25544,0
6.434010507,3.25544,0
6.434010587,3.25544,0
6.434010747,3.25544,0
6.434011067,3.25544,0
6.434011707,3.25544,0
6.434012898,3.25543,0
6.434014221,3.25542,0
6.434016867,3.25541,0
6.434022159,3.25538,0
6.434032743,3.25533,0
6.43405391,3.25523,0
6.434096246,3.25502,0
6.434180918,3.25461,0
6.434210438,3.25446,0
6.434210447,3.25446,0
6.434210467,3.25446,0
6.434210507,3.25446,0
6.434210587,3.25446,0
6.434210747,3.25446,0
6.434211067,3.25446,0
6.434211705,3.25445,0
6.434212898,3.25445,0
6.434214218,3.25444,0
6.434216859,3.25443,0
6.43422214,3.2544,0
6.434232703,3.25435,0
6.434253828,3.25425,0
6.434296078,3.25404,0
6.434380578,3.25362,0
6.434549579,3.25279,0
6.43488758,3.25113,0
6.435010437,3.25053,0
6.435010447,3.25053,0
6.435010467,3.25053,0
6.435010507,3.25053,0
6.435010587,3.25053,0
6.435010747,3.25053,0
6.435011067,3.25053,0
6.435011707,3.25052,0
6.435012898,3.25052,0
6.435014221,3.25051,0
6.435016866,3.2505,0
6.435022158,3.25047,0
6.435032741,3.25042,0
6.435053908,3.25032,0
6.435096242,3.25011,0
6.435180909,3.24969,0
6.435210437,3.24955,0
6.435210447,3.24955,0
6.435210467,3.24955,0
6.435210507,3.24955,0
6.435210587,3.24955,0
6.435210747,3.24955,0
6.435211067,3.24954,0
6.435211705,3.24954,0
6.435212898,3.24953,0
6.435214218,3.24953,0
6.435216859,3.24951,0
6.43522214,3.24949,0
6.435232701,3.24944,0
6.435253825,3.24933,0
6.435296073,3.24913,0
6.435380568,3.24871,0
6.435549559,3.24788,0
6.435887541,3.24621,0
6.436010438,3.24561,0
6.436010447,3.24561,0
6.436010467,3.24561,0
6.436010507,3.24561,0
6.436010587,3.24561,0
6.436010747,3.24561,0
6.436011067,3.24561,0
6.436011707,3.2456,0
6.436012898,3.2456,0
6.436014221,3.24559,0
6.436016866,3.24558,0
6.436022158,3.24555,0
6.43603274,3.2455,0
6.436053906,3.24539,0
6.436096237,3.24519,0
6.436180899,3.24477,0
6.436210437,3.24462,0
6.436210447,3.24462,0
6.436210467,3.24462,0
6.436210507,3.24462,0
6.436210587,3.24462,0
6.436210747,3.24462,0
6.436211067,3.24462,0
6.436211705,3.24462,0
6.436212898,3.24461,0
6.436214218,3.24461,0
6.436216858,3.24459,0
6.436222139,3.24457,0
6.4362327,3.24451,0
6.436253823,3.24441,0
6.436296068,3.2442,0
6.436380559,3.24378,0
6.43654954,3.24295,0
6.436887501,3.24129,0
6.437010437,3.24068,0
6.437010447,3.24068,0
6.437010467,3.24068,0
6.437010507,3.24068,0
6.437010587,3.24068,0
6.437010747,3.24068,0
6.437011067,3.24068,0
6.437011707,3.24067,0
6.437012898,3.24067,0
6.43701422,3.24066,0
6.437016866,3.24065,0
6.437022157,3.24062,0
6.437032739,3.24057,0
6.437053904,3.24046,0
6.437096232,3.24026,0
6.43718089,3.23984,0
6.437210438,3.23969,0
6.437210447,3.23969,0
6.437210467,3.23969,0
6.437210507,3.23969,0
6.437210587,3.23969,0
6.437210747,3.23969,0
6.437211067,3.23969,0
6.437211705,3.23969,0
6.437212898,3.23968,0
6.437214218,3.23967,0
6.437216858,3.23966,0
6.437222139,3.23963,0
6.437232699,3.23958,0
6.437253821,3.23948,0
6.437296063,3.23927,0
6.437380549,3.23885,0
6.43754952,3.23802,0
6.437887462,3.23635,0
6.438010438,3.23574,0
6.438010447,3.23574,0
6.438010467,3.23574,0
6.438010507,3.23574,0
6.438010587,3.23574,0
6.438010747,3.23574,0
6.438011067,3.23574,0
6.438011707,3.23573,0
6.438012898,3.23573,0
6.43801422,3.23572,0
6.438016866,3.23571,0
6.438022157,3.23568,0
6.438032738,3.23563,0
6.438053901,3.23553,0
6.438096228,3.23532,0
6.43818088,3.2349,0
6.438210437,3.23475,0
6.438210447,3.23475,0
6.438210467,3.23475,0
6.438210507,3.23475,0
6.438210587,3.23475,0
6.438210747,3.23475,0
6.438211067,3.23475,0
6.438211705,3.23474,0
6.438212898,3.23474,0
6.438214218,3.23473,0
6.438216858,3.23472,0
6.438222138,3.23469,0
6.438232698,3.23464,0
6.438253818,3.23454,0
6.438296059,3.23433,0
6.438380539,3.23391,0
6.438549501,3.23307,0
6.438887423,3.2314,0
6.439010437,3.23079,0
6.439010447,3.23079,0
6.439010467,3.23079,0
6.439010507,3.23079,0
6.439010587,3.23079,0
6.439010747,3.23079,0
6.439011067,3.23079,0
6.439011707,3.23079,0
6.439012898,3.23078,0
6.43901422,3.23077,0
6.439016866,3.23076,0
6.439022156,3.23073,0
6.439032737,3.23068,0
6.439053899,3.23058,0
6.439096223,3.23037,0
6.439180871,3.22995,0
6.439210437,3.2298,0
6.439210447,3.2298,0
6.439210467,3.2298,0
6.439210507,3.2298,0
6.439210587,3.2298,0
6.439210747,3.2298,0
6.439211067,3.2298,0
6.439211705,3.2298,0
6.439212898,3.22979,0
6.439214218,3.22978,0
6.439216858,3.22977,0
6.439222138,3.22974,0
6.439232697,3.22969,0
6.439253816,3.22959,0
6.439296054,3.22938,0
6.43938053,3.22896,0
6.439549481,3.22812,0
6.439887384,3.22645,0
6.440010437,3.22584,0
6.440010447,3.22584,0
6.440010467,3.22584,0
6.440010507,3.22584,0
6.440010587,3.22584,0
6.440010747,3.22583,0
6.440011067,3.22583,0
6.440011707,3.22583,0
6.440012898,3.22582,0
6.44001422,3.22582,0
6.440016865,3.2258,0
6.440022156,3.22578,0
6.440032736,3.22573,0
6.440053897,3.22562,0
6.440096218,3.22541,0
6.440180861,3.22499,0
6.440210438,3.22484,0
6.440210447,3.22484,0
6.440210467,3.22484,0
6.440210507,3.22484,0
6.440210587,3.22484,0
6.440210747,3.22484,0
6.440211067,3.22484,0
6.440211705,3.22484,0
6.440212898,3.22483,0
6.440214218,3.22483,0
6.440216858,3.22481,0
6.440222137,3.22479,0
6.440232696,3.22473,0
6.440253814,3.22463,0
6.440296049,3.22442,0
6.44038052,3.224,0
6.440549462,3.22316,0
6.440887346,3.22148,0
6.441010438,3.22087,0
6.441010447,3.22087,0
6.441010467,3.22087,0
6.441010507,3.22087,0
6.441010587,3.22087,0
6.441010747,3.22087,0
6.441011067,3.22087,0
6.441011707,3.22087,0
6.441012898,3.22086,0
6.44101422,3.22085,0
6.441016865,3.22084,0
6.441022155,3.22081,0
6.441032735,3.22076,0
6.441053895,3.22066,0
6.441096214,3.22045,0
6.441180852,3.22002,0
6.441210437,3.21988,0
6.441210447,3.21988,0
6.441210467,3.21988,0
6.441210507,3.21988,0
6.441210587,3.21988,0
6.441210747,3.21988,0
6.441211067,3.21987,0
6.441211705,3.21987,0
6.441212898,3.21987,0
6.441214218,3.21986,0
6.441216857,3.21985,0
6.441222137,3.21982,0
6.441232695,3.21977,0
6.441253811,3.21966,0
6.441296044,3.21945,0
6.441380511,3.21903,0
6.441549443,3.21819,0
6.441887307,3.21651,0
6.442010437,3.2159,0
6.442010447,3.2159,0
6.442010467,3.2159,0
6.442010507,3.2159,0
6.442010587,3.2159,0
6.442010747,3.2159,0
6.442011067,3.2159,0
6.442011707,3.21589,0
6.442012898,3.21589,0
6.44201422,3.21588,0
6.442016865,3.21587,0
6.442022155,3.21584,0
6.442032734,3.21579,0
6.442053892,3.21568,0
6.442096209,3.21547,0
6.442180843,3.21505,0
6.442210438,3.2149,0
6.442210447,3.2149,0
6.442210467,3.2149,0
6.442210507,3.2149,0
6.442210587,3.2149,0
6.442210747,3.2149,0
6.442211067,3.2149,0
6.442211705,3.2149,0
6.442212898,3.21489,0
6.442214218,3.21488,0
6.442216857,3.21487,0
6.442222136,3.21484,0
6.442232694,3.21479,0
6.442253809,3.21469,0
6.44229604,3.21448,0
6.442380501,3.21406,0
6.442549424,3.21321,0
6.442887269,3.21153,0
6.443010437,3.21092,0
6.443010447,3.21092,0
6.443010467,3.21092,0
6.443010507,3.21092,0
6.443010587,3.21092,0
6.443010747,3.21092,0
6.443011067,3.21091,0
6.443011707,3.21091,0
6.443012898,3.21091,0
6.44301422,3.2109,0
6.443016865,3.21089,0
6.443022154,3.21086,0
6.443032733,3.21081,0
6.44305389,3.2107,0
6.443096205,3.21049,0
6.443180833,3.21007,0
6.443210437,3.20992,0
6.443210447,3.20992,0
6.443210467,3.20992,0
6.443210507,3.20992,0
6.443210587,3.20992,0
6.443210747,3.20992,0
6.443211067,3.20992,0
6.443211705,3.20991,0
6.443212898,3.20991,0
6.443214218,3.2099,0
6.443216857,3.20989,0
6.443222136,3.20986,0
6.443232693,3.20981,0
6.443253807,3.2097,0
6.443296035,3.20949,0
6.443380492,3.20907,0
6.443549405,3.20823,0
6.443887231,3.20654,0
6.444010438,3.20593,0
6.444010447,3.20593,0
6.444010467,3.20593,0
6.444010507,3.20593,0
6.444010587,3.20593,0
6.444010747,3.20593,0
6.444011067,3.20592,0
6.444011707,3.20592,0
6.444012898,3.20592,0
6.44401422,3.20591,0
6.444016865,3.2059,0
6.444022154,3.20587,0
6.444032732,3.20582,0
6.444053888,3.20571,0
6.4440962,3.2055,0
6.444180824,3.20508,0
6.444210437,3.20493,0
6.444210447,3.20493,0
6.444210467,3.20493,0
6.444210507,3.20493,0
6.444210587,3.20493,0
6.444210747,3.20493,0
6.444211067,3.20493,0
6.444211705,3.20492,0
6.444212898,3.20492,0
6.444214218,3.20491,0
6.444216857,3.2049,0
6.444222135,3.20487,0
6.444232692,3.20482,0
6.444253805,3.20471,0
6.444296031,3.2045,0
6.444380482,3.20408,0
6.444549386,3.20323,0
6.444887193,3.20155,0
6.445010437,3.20093,0
6.445010447,3.20093,0
6.445010467,3.20093,0
6.445010507,3.20093,0
6.445010587,3.20093,0
6.445010747,3.20093,0
6.445011067,3.20093,0
6.445011707,3.20092,0
6.445012898,3.20092,0
6.44501422,3.20091,0
6.445016865,3.2009,0
6.445022153,3.20087,0
6.445032731,3.20082,0
6.445053886,3.20071,0
6.445096195,3.2005,0
6.445180815,3.20008,0
6.445210438,3.19993,0
6.445210447,3.19993,0
6.445210467,3.19993,0
6.445210507,3.19993,0
6.445210587,3.19993,0
6.445210747,3.19993,0
6.445211067,3.19993,0
6.445211705,3.19992,0
6.445212898,3.19992,0
6.445214218,3.19991,0
6.445216857,3.1999,0
6.445222135,3.19987,0
6.445232691,3.19982,0
6.445253802,3.19971,0
6.445296026,3.1995,0
6.445380473,3.19908,0
6.445549367,3.19823,0
6.445887156,3.19654,0
6.446010438,3.19593,0
6.446010447,3.19593,0
6.446010467,3.19593,0
6.446010507,3.19592,0
6.446010587,3.19592,0
6.446010747,3.19592,0
6.446011067,3.19592,0
6.446011707,3.19592,0
6.446012898,3.19591,0
6.44601422,3.19591,0
6.446016864,3.19589,0
6.446022153,3.19587,0
6.44603273,3.19581,0
6.446053883,3.19571,0
6.446096191,3.1955,0
6.446180806,3.19507,0
6.446210437,3.19492,0
6.446210447,3.19492,0
6.446210467,3.19492,0
6.446210507,3.19492,0
6.446210587,3.19492,0
6.446210747,3.19492,0
6.446211067,3.19492,0
6.446211705,3.19492,0
6.446212898,3.19491,0
6.446214218,3.1949,0
6.446216857,3.19489,0
6.446222134,3.19486,0
6.44623269,3.19481,0
6.4462538,3.19471,0
6.446296021,3.19449,0
6.446380464,3.19407,0
6.446549348,3.19322,0
6.446887118,3.19153,0
6.447010437,3.19091,0
6.447010447,3.19091,0
6.447010467,3.19091,0
6.447010507,3.19091,0
6.447010587,3.19091,0
6.447010747,3.19091,0
6.447011067,3.19091,0
6.447011707,3.19091,0
6.447012898,3.1909,0
6.44701422,3.19089,0
6.447016864,3.19088,0
6.447022152,3.19085,0
6.447032729,3.1908,0
6.447053881,3.19069,0
6.447096187,3.19048,0
6.447180797,3.19006,0
6.447210437,3.18991,0
6.447210447,3.18991,0
6.447210467,3.18991,0
6.447210507,3.18991,0
6.447210587,3.18991,0
6.447210747,3.18991,0
6.447211067,3.18991,0
6.447211705,3.1899,0
6.447212898,3.1899,0
6.447214218,3.18989,0
6.447216856,3.18988,0
6.447222134,3.18985,0
6.447232688,3.1898,0
6.447253798,3.18969,0
6.447296017,3.18948,0
6.447380454,3.18905,0
6.44754933,3.18821,0
6.447887081,3.18651,0
6.448010437,3.18589,0
6.448010447,3.18589,0
6.448010467,3.18589,0
6.448010507,3.18589,0
6.448010587,3.18589,0
6.448010747,3.18589,0
6.448011067,3.18589,0
6.448011707,3.18589,0
6.448012898,3.18588,0
6.44801422,3.18587,0
6.448016864,3.18586,0
6.448022152,3.18583,0
6.448032728,3.18578,0
6.448053879,3.18567,0
6.448096182,3.18546,0
6.448180788,3.18504,0
6.448210438,3.18489,0
6.448210447,3.18489,0
6.448210467,3.18489,0
6.448210507,3.18489,0
6.448210587,3.18489,0
6.448210747,3.18488,0
6.448211067,3.18488,0
6.448211705,3.18488,0
6.448212898,3.18487,0
6.448214218,3.18487,0
6.448216856,3.18485,0
6.448222133,3.18483,0
6.448232687,3.18477,0
6.448253796,3.18467,0
6.448296012,3.18446,0
6.448380445,3.18403,0
6.448549311,3.18318,0
6.448887043,3.18148,0
6.449010438,3.18086,0
6.449010447,3.18086,0
6.449010467,3.18086,0
6.449010507,3.18086,0
6.449010587,3.18086,0
6.449010747,3.18086,0
6.449011067,3.18086,0
6.449011707,3.18086,0
6.449012898,3.18085,0
6.44901422,3.18084,0
6.449016864,3.18083,0
6.449022151,3.1808,0
6.449032727,3.18075,0
6.449053877,3.18064,0
6.449096178,3.18043,0
6.449180779,3.18001,0
6.449210437,3.17986,0
6.449210447,3.17986,0
6.449210467,3.17986,0
6.449210507,3.17986,0
6.449210587,3.17986,0
6.449210747,3.17986,0
6.449211067,3.17985,0
6.449211705,3.17985,0
6.449212898,3.17984,0
6.449214218,3.17984,0
6.449216856,3.17982,0
6.449222133,3.1798,0
6.449232686,3.17974,0
6.449253793,3.17964,0
6.449296008,3.17943,0
6.449380436,3.179,0
6.449549293,3.17815,0
6.449887006,3.17645,0
6.450010437,3.17583,0
6.450010447,3.17583,0
6.450010467,3.17583,0
6.450010507,3.17583,0
6.450010587,3.17583,0
6.450010747,3.17583,0
6.450011067,3.17582,0
6.450011707,3.17582,0
6.450012898,3.17582,0
6.45001422,3.17581,0
6.450016864,3.1758,0
6.450022151,3.17577,0
6.450032726,3.17572,0
6.450053875,3.17561,0
6.450096173,3.1754,0
6.45018077,3.17497,0
6.450210438,3.17482,0
6.450210447,3.17482,0
6.450210467,3.17482,0
6.450210507,3.17482,0
6.450210587,3.17482,0
6.450210747,3.17482,0
6.450211067,3.17482,0
6.450211705,3.17481,0
6.450212899,3.17481,0
6.450214218,3.1748,0
6.450216856,3.17479,0
6.450222132,3.17476,0
6.450232685,3.17471,0
6.450253791,3.1746,0
6.450296003,3.17439,0
6.450380427,3.17396,0
6.450549275,3.17311,0
6.45088697,3.17141,0
6.451010437,3.17078,0
6.451010447,3.17078,0
6.451010467,3.17078,0
6.451010507,3.17078,0
6.451010587,3.17078,0
6.451010747,3.17078,0
6.451011067,3.17078,0
6.451011707,3.17078,0
6.451012898,3.17077,0
6.45101422,3.17077,0
6.451016864,3.17075,0
6.451022151,3.17073,0
6.451032725,3.17067,0
6.451053873,3.17057,0
6.451096169,3.17035,0
6.451180761,3.16993,0
6.451210437,3.16978,0
6.451210447,3.16978,0
6.451210467,3.16978,0
6.451210507,3.16978,0
6.451210587,3.16977,0
6.451210747,3.16977,0
6.451211067,3.16977,0
6.451211705,3.16977,0
6.451212899,3.16976,0
6.451214218,3.16976,0
6.451216856,3.16974,0
6.451222132,3.16972,0
6.451232684,3.16966,0
6.451253789,3.16956,0
6.451295999,3.16934,0
6.451380418,3.16892,0
6.451549256,3.16806,0
6.451886933,3.16636,0
6.452010438,3.16573,0
6.452010447,3.16573,0
6.452010467,3.16573,0
6.452010507,3.16573,0
6.452010587,3.16573,0
6.452010747,3.16573,0
6.452011067,3.16573,0
6.452011707,3.16573,0
6.452012898,3.16572,0
6.45201422,3.16572,0
6.452016863,3.1657,0
6.45202215,3.16568,0
6.452032724,3.16562,0
6.452053871,3.16552,0
6.452096164,3.1653,0
6.452180752,3.16487,0
6.452210437,3.16472,0
6.452210447,3.16472,0
6.452210467,3.16472,0
6.452210507,3.16472,0
6.452210587,3.16472,0
6.452210747,3.16472,0
6.452211067,3.16472,0
6.452211705,3.16472,0
6.452212899,3.16471,0
6.452214218,3.16471,0
6.452216856,3.16469,0
6.452222131,3.16467,0
6.452232683,3.16461,0
6.452253787,3.1645,0
6.452295994,3.16429,0
6.452380409,3.16386,0
6.452549238,3.16301,0
6.452886897,3.1613,0
6.453010437,3.16068,0
6.453010447,3.16068,0
6.453010467,3.16068,0
6.453010507,3.16068,0
6.453010587,3.16068,0
6.453010747,3.16068,0
6.453011067,3.16067,0
6.453011707,3.16067,0
6.453012898,3.16067,0
6.45301422,3.16066,0
6.453016863,3.16065,0
6.45302215,3.16062,0
6.453032723,3.16057,0
6.453053868,3.16046,0
6.45309616,3.16024,0
6.453180743,3.15982,0
6.453210438,3.15967,0
6.453210447,3.15967,0
6.453210467,3.15967,0
6.453210507,3.15967,0
6.453210587,3.15967,0
6.453210747,3.15966,0
6.453211067,3.15966,0
6.453211705,3.15966,0
6.453212899,3.15965,0
6.453214218,3.15965,0
6.453216855,3.15963,0
6.453222131,3.15961,0
6.453232682,3.15955,0
6.453253785,3.15945,0
6.45329599,3.15923,0
6.4533804,3.15881,0
6.45354922,3.15795,0
6.45388686,3.15624,0
6.454010438,3.15561,0
6.454010447,3.15561,0
6.454010467,3.15561,0
6.454010507,3.15561,0
6.454010587,3.15561,0
6.454010747,3.15561,0
6.454011067,3.15561,0
6.454011707,3.15561,0
6.454012898,3.1556,0
6.45401422,3.15559,0
6.454016863,3.15558,0
6.454022149,3.15555,0
6.454032722,3.1555,0
6.454053866,3.15539,0
6.454096156,3.15518,0
6.454180735,3.15475,0
6.454210437,3.1546,0
6.454210447,3.1546,0
6.454210467,3.1546,0
6.454210507,3.1546,0
6.454210587,3.1546,0
6.454210747,3.1546,0
6.454211067,3.1546,0
6.454211705,3.15459,0
6.454212899,3.15459,0
6.454214218,3.15458,0
6.454216855,3.15457,0
6.454222131,3.15454,0
6.454232681,3.15449,0
6.454253783,3.15438,0
6.454295985,3.15417,0
6.454380391,3.15374,0
6.454549202,3.15288,0
6.454886824,3.15117,0
6.455010437,3.15054,0
6.455010447,3.15054,0
6.455010467,3.15054,0
6.455010507,3.15054,0
6.455010587,3.15054,0
6.455010747,3.15054,0
6.455011067,3.15054,0
6.455011707,3.15054,0
6.455012898,3.15053,0
6.45501422,3.15052,0
6.455016863,3.15051,0
6.455022149,3.15048,0
6.455032721,3.15043,0
6.455053864,3.15032,0
6.455096151,3.15011,0
6.455180726,3.14968,0
6.455210437,3.14953,0
6.455210447,3.14953,0
6.455210467,3.14953,0
6.455210507,3.14953,0
6.455210587,3.14953,0
6.455210747,3.14953,0
6.455211067,3.14953,0
6.455211705,3.14952,0
6.455212899,3.14952,0
6.455214218,3.14951,0
6.455216855,3.1495,0
6.45522213,3.14947,0
6.45523268,3.14942,0
6.45525378,3.14931,0
6.455295981,3.14909,0
6.455380382,3.14867,0
6.455549184,3.14781,0
6.455886788,3.14609,0
6.456010437,3.14547,0
6.456010447,3.14547,0
6.456010467,3.14547,0
6.456010507,3.14547,0
6.456010587,3.14547,0
6.456010747,3.14546,0
6.456011067,3.14546,0
6.456011707,3.14546,0
6.456012899,3.14545,0
6.45601422,3.14545,0
6.456016863,3.14543,0
6.456022148,3.14541,0
6.45603272,3.14535,0
6.456053862,3.14525,0
6.456096147,3.14503,0
6.456180717,3.1446,0
6.456210438,3.14445,0
6.456210447,3.14445,0
6.456210467,3.14445,0
